model_kind,run_id,architecture,condition,model_seed,trained_tasks,probe_task,probe_task_family,layer,selected_ridge_alpha,tuning_length_conditioned_r2,probe_train_examples,probe_tune_examples,probe_test_examples,length_conditioned_r2,pearson_r,normalized_rmse,exact_accuracy,length_mode_baseline_accuracy,exact_accuracy_minus_baseline
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,max_displacement,global_run,block_01,0.001,0.26367500736733984,6144,2048,8192,0.27329469658640726,0.5226428022089274,0.8704093435182586,0.291015625,0.2574462890625,0.0335693359375
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,displacement_one_count,global_run,block_01,0.001,0.07325847909380323,6144,2048,8192,0.07886721591566981,0.2816292234158444,0.9501079936782444,0.2813720703125,0.3072509765625,-0.02587890625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,descents,local,final_norm,0.001,0.07643205840866185,6144,2048,8192,0.10371825407498558,0.3230016248146575,0.9666366684902461,0.34130859375,0.3338623046875,0.0074462890625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,recoils,local,final_norm,0.001,0.08800176564996143,6144,2048,8192,0.09995685789960251,0.31702404924376265,0.9598309863381761,0.350830078125,0.33642578125,0.014404296875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,peaks,local,final_norm,0.01,0.03727542911566384,6144,2048,8192,0.06102844714894606,0.24810574582513661,0.9566036269107946,0.4666748046875,0.4635009765625,0.003173828125
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,valleys,local,final_norm,0.01,0.0403739967214678,6144,2048,8192,0.06718541432534653,0.26044493248349193,0.9587221522127751,0.4539794921875,0.45556640625,-0.0015869140625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,double_ascents,local,final_norm,0.001,0.07402741200504892,6144,2048,8192,0.07834685227444682,0.28061038176548425,0.972493850062327,0.3319091796875,0.344482421875,-0.0125732421875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,double_descents,local,final_norm,0.01,0.053214118709490554,6144,2048,8192,0.09796707355198908,0.31450369993675936,0.9462176117350296,0.341796875,0.3399658203125,0.0018310546875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,successions,local,final_norm,0.001,0.10766198381067338,6144,2048,8192,0.1078823852756502,0.3290502293463633,1.0084650004204978,0.357177734375,0.398681640625,-0.04150390625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,adjacencies,local,final_norm,0.001,0.12304236659384749,6144,2048,8192,0.1833379828320727,0.4286395022166609,0.9441773352667828,0.32373046875,0.329345703125,-0.005615234375
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,fixed_points,positional,final_norm,0.001,0.12458596273528966,6144,2048,8192,0.10311242113734775,0.32235088065095946,0.9589210455694188,0.357177734375,0.369873046875,-0.0126953125
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,anti_fixed_points,positional,final_norm,0.001,0.08529826512440153,6144,2048,8192,0.11118432292342684,0.3342276894355427,0.9405008498876114,0.355224609375,0.37939453125,-0.024169921875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,exceedances,positional,final_norm,0.0001,0.20692033820894962,6144,2048,8192,0.1910078982918212,0.4399328269766323,0.8965108580250415,0.38427734375,0.3426513671875,0.0416259765625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,deficiencies,positional,final_norm,0.001,0.15717516532021658,6144,2048,8192,0.15901649323172662,0.3983955417672441,0.9187356638729364,0.3759765625,0.34033203125,0.03564453125
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,left_to_right_maxima,positional,final_norm,0.0001,0.2120465474009835,6144,2048,8192,0.19197632545256182,0.440836693609132,0.9198557561995254,0.3182373046875,0.3026123046875,0.015625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,left_to_right_minima,positional,final_norm,0.001,0.2962061848347508,6144,2048,8192,0.2997721583418421,0.5476038789714557,0.8249070582151431,0.3609619140625,0.307373046875,0.0535888671875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,right_to_left_maxima,positional,final_norm,0.001,0.17398160289514497,6144,2048,8192,0.2669692463963165,0.5168661171736638,0.8819087508861183,0.33154296875,0.3045654296875,0.0269775390625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,right_to_left_minima,positional,final_norm,0.001,0.3351872256494307,6144,2048,8192,0.33120133349345593,0.5757956406124584,0.8404354673041639,0.3505859375,0.2933349609375,0.0572509765625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,cycle_count,cycle,final_norm,0.001,0.05800846548995531,6144,2048,8192,0.05203881163828383,0.23373148717896877,0.9704905147551187,0.310791015625,0.3079833984375,0.0028076171875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,two_cycle_count,cycle,final_norm,0.1,0.0021846389882284045,6144,2048,8192,0.0028777639705168667,0.058806254366577715,1.0087156818552598,0.4569091796875,0.6026611328125,-0.145751953125
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,three_cycle_count,cycle,final_norm,10.0,-0.000944946868787655,6144,2048,8192,-0.000245326432009918,0.008472847735871385,1.0004463576505318,0.7235107421875,0.7235107421875,0.0
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,even_cycle_count,cycle,final_norm,1.0,0.0010488772891490417,6144,2048,8192,-0.00015325795736154113,0.021080009574331277,1.011228036854924,0.395751953125,0.40771484375,-0.011962890625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,odd_cycle_count,cycle,final_norm,0.001,0.060504024355242825,6144,2048,8192,0.06375178425034622,0.2551813448963653,0.9607091725224777,0.2852783203125,0.5802001953125,-0.294921875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,longest_cycle,cycle,final_norm,0.01,0.005090849555224319,6144,2048,8192,0.0009939383986612427,0.06574093021255767,1.0018905861214515,0.14306640625,0.1644287109375,-0.0213623046875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,shortest_cycle,cycle,final_norm,10.0,-0.0030873132160671446,6144,2048,8192,0.002016268007917099,0.04495970434149587,1.0030514773016475,0.1083984375,0.6358642578125,-0.5274658203125
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,nontrivial_cycle_count,cycle,final_norm,0.01,0.006543311448358069,6144,2048,8192,-0.005058781936843282,0.03139392971759056,1.0173113864831644,0.4295654296875,0.4312744140625,-0.001708984375
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,lis_length,global_run,final_norm,0.0001,0.29683317645451124,6144,2048,8192,0.27909232617429613,0.5284413707876793,0.8683190044674901,0.4246826171875,0.39697265625,0.0277099609375
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,lds_length,global_run,final_norm,0.001,0.24472575223462223,6144,2048,8192,0.32639971408836155,0.5715825056316698,0.8511918588870111,0.4337158203125,0.396484375,0.0372314453125
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,longest_increasing_run,global_run,final_norm,0.001,0.12704806852399997,6144,2048,8192,0.12952926879141535,0.3605936848828239,0.9966061838460368,0.4471435546875,0.5040283203125,-0.056884765625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,longest_decreasing_run,global_run,final_norm,0.01,0.07505154419488946,6144,2048,8192,0.19538398559092796,0.4587821819944008,0.9888015013600809,0.46337890625,0.5018310546875,-0.0384521484375
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,global_descents,global_run,final_norm,0.0001,0.14577866843747656,6144,2048,8192,0.29061928435660556,0.5526063683447929,1.0473126215374806,0.76220703125,0.8125,-0.05029296875
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,components,global_run,final_norm,1e-06,0.18209603701738308,6144,2048,8192,0.19376423550568334,0.4407086463501368,1.1150427252048738,0.716552734375,0.804931640625,-0.08837890625
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,max_displacement,global_run,final_norm,0.001,0.26654611795883565,6144,2048,8192,0.2742745989812546,0.5235933881162869,0.8698223078161166,0.2880859375,0.2574462890625,0.0306396484375
trained,category-algebra-a4-mlp-seed17,mlp,algebra_a4,17,inverse|compose|right_multiply_simple|bruhat_leq,displacement_one_count,global_run,final_norm,0.001,0.06999891991425311,6144,2048,8192,0.07747326114434383,0.2798015818090007,0.9508266234537687,0.2803955078125,0.3072509765625,-0.02685546875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,descents,local,embedding,1e-06,0.0,6144,2048,8192,-2.220446049250313e-16,0.0032705053970956484,1.0210358474220083,0.3427734375,0.3338623046875,0.0089111328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,recoils,local,embedding,1e-06,2.220446049250313e-16,6144,2048,8192,0.0,0.02635600810526578,1.0117264466110467,0.3408203125,0.33642578125,0.00439453125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,peaks,local,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.01244931365968588,0.987201497821541,0.4708251953125,0.4635009765625,0.00732421875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,valleys,local,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0054293939637596045,0.9926476029684151,0.458984375,0.45556640625,0.00341796875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,double_ascents,local,embedding,1.0,0.0,6144,2048,8192,0.0,0.0,1.012985218660725,0.3338623046875,0.344482421875,-0.0106201171875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,double_descents,local,embedding,1.0,1.1102230246251565e-16,6144,2048,8192,0.0,0.0,0.9962763749938195,0.3388671875,0.3399658203125,-0.0010986328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,successions,local,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0677013036927756,0.3643798828125,0.398681640625,-0.0343017578125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,adjacencies,local,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0447981442612964,0.329345703125,0.329345703125,0.0
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,fixed_points,positional,embedding,1e-06,2.220446049250313e-16,6144,2048,8192,-2.220446049250313e-16,0.0,1.0125438624646814,0.3580322265625,0.369873046875,-0.0118408203125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,anti_fixed_points,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,0.9975928763619372,0.3592529296875,0.37939453125,-0.0201416015625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,exceedances,positional,embedding,1.0,2.220446049250313e-16,6144,2048,8192,0.0,-0.020165549178623683,0.996743501992833,0.3426513671875,0.3426513671875,0.0
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,deficiencies,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.019931583511309154,1.0018364670463262,0.3414306640625,0.34033203125,0.0010986328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,left_to_right_maxima,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0233111062138236,0.3040771484375,0.3026123046875,0.00146484375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,left_to_right_minima,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,0.9857920972831147,0.3160400390625,0.307373046875,0.0086669921875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,right_to_left_maxima,positional,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0300600749281232,0.305908203125,0.3045654296875,0.0013427734375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,right_to_left_minima,positional,embedding,10.0,0.0,6144,2048,8192,0.0,0.0,1.0276770844678722,0.3035888671875,0.2933349609375,0.01025390625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,1.1102230246251565e-16,0.0,0.9967724289122707,0.3077392578125,0.3079833984375,-0.000244140625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,two_cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0101702448488212,0.4593505859375,0.6026611328125,-0.143310546875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,three_cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0003236622577176,0.7235107421875,0.7235107421875,0.0
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,even_cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0111505563890062,0.3974609375,0.40771484375,-0.01025390625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,odd_cycle_count,cycle,embedding,1e-06,2.220446049250313e-16,6144,2048,8192,1.1102230246251565e-16,0.0,0.9928792526047006,0.3057861328125,0.5802001953125,-0.2744140625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,longest_cycle,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.02212065271460504,1.002388866359531,0.1435546875,0.1644287109375,-0.0208740234375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,shortest_cycle,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.004064219330732,0.1092529296875,0.6358642578125,-0.526611328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,nontrivial_cycle_count,cycle,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0147479301353286,0.4290771484375,0.4312744140625,-0.002197265625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,lis_length,global_run,embedding,1e-06,2.220446049250313e-16,6144,2048,8192,0.0,-0.00930159383815819,1.022679339029915,0.390869140625,0.39697265625,-0.006103515625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,lds_length,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.015222003568062623,1.0371136011049422,0.38720703125,0.396484375,-0.00927734375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,longest_increasing_run,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.0681850394483854,0.4554443359375,0.5040283203125,-0.048583984375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,longest_decreasing_run,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0047013530499397695,1.1023380059178607,0.459716796875,0.5018310546875,-0.0421142578125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,global_descents,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,1.2434738264527403,0.7889404296875,0.8125,-0.0235595703125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,components,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0016238487916366685,1.241825229327309,0.7493896484375,0.804931640625,-0.0555419921875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,max_displacement,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,-0.010698172826570436,1.0210438164840894,0.238037109375,0.2574462890625,-0.0194091796875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,displacement_one_count,global_run,embedding,1e-06,0.0,6144,2048,8192,0.0,0.0,0.9899467911205587,0.2646484375,0.3072509765625,-0.0426025390625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,descents,local,block_01,0.001,0.0742785552108608,6144,2048,8192,0.09534256900095894,0.3097298394801189,0.9711427389981019,0.3446044921875,0.3338623046875,0.0107421875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,recoils,local,block_01,0.001,0.1090016646380042,6144,2048,8192,0.11761798497800047,0.34320210396336975,0.9503671722841269,0.3489990234375,0.33642578125,0.0125732421875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,peaks,local,block_01,0.01,0.026409372564734745,6144,2048,8192,0.054416717973489015,0.23418540984929082,0.9599656612327516,0.4664306640625,0.4635009765625,0.0029296875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,valleys,local,block_01,0.01,0.03007793187045993,6144,2048,8192,0.058111965085909656,0.24214135635780223,0.963373594028092,0.453125,0.45556640625,-0.00244140625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,double_ascents,local,block_01,0.001,0.07711424699112335,6144,2048,8192,0.07057829481879085,0.26771935879500186,0.9765837949717985,0.34375,0.344482421875,-0.000732421875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,double_descents,local,block_01,0.01,0.05379643290247038,6144,2048,8192,0.08844565417722838,0.2989554770040176,0.9511984081987709,0.3388671875,0.3399658203125,-0.0010986328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,successions,local,block_01,0.001,0.10639460267022915,6144,2048,8192,0.11115940688391424,0.33529657112417494,1.0066110957444292,0.363037109375,0.398681640625,-0.03564453125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,adjacencies,local,block_01,0.001,0.1316564200399809,6144,2048,8192,0.1876384349727822,0.43416810521501187,0.9416880870413364,0.33056640625,0.329345703125,0.001220703125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,fixed_points,positional,block_01,0.001,0.1636378145738343,6144,2048,8192,0.10565830283682343,0.32652499956851705,0.9575590942422629,0.3531494140625,0.369873046875,-0.0167236328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,anti_fixed_points,positional,block_01,0.001,0.07157658099132047,6144,2048,8192,0.10507820506046794,0.3245618779795357,0.943725916525199,0.3568115234375,0.37939453125,-0.0225830078125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,exceedances,positional,block_01,1e-05,0.24562585522226565,6144,2048,8192,0.22116545269049104,0.4713806442349424,0.8796421206237904,0.3900146484375,0.3426513671875,0.04736328125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,deficiencies,positional,block_01,0.0001,0.17692816758825114,6144,2048,8192,0.17089405292426563,0.4141652225596916,0.9122247501724468,0.3770751953125,0.34033203125,0.0367431640625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,left_to_right_maxima,positional,block_01,1e-05,0.1815899349725365,6144,2048,8192,0.191278397789013,0.4389693600799418,0.9202529315726118,0.3544921875,0.3026123046875,0.0518798828125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,left_to_right_minima,positional,block_01,0.0001,0.3507063368009654,6144,2048,8192,0.34387057952864775,0.587694437983306,0.7985095013567528,0.4217529296875,0.307373046875,0.1143798828125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,right_to_left_maxima,positional,block_01,0.001,0.13912078432590447,6144,2048,8192,0.24803494343056032,0.4992303862834314,0.8932260577124981,0.3309326171875,0.3045654296875,0.0263671875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,right_to_left_minima,positional,block_01,0.001,0.3583671310648787,6144,2048,8192,0.33648185572918166,0.5806304638707578,0.8371110491184482,0.355712890625,0.2933349609375,0.0623779296875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,cycle_count,cycle,block_01,0.001,0.07308439029587721,6144,2048,8192,0.04674526934212553,0.22352862402130436,0.9731964170205565,0.3072509765625,0.3079833984375,-0.000732421875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,two_cycle_count,cycle,block_01,0.01,0.0021183383330829475,6144,2048,8192,0.00040436579236391434,0.05646589154913031,1.0099659850520744,0.46337890625,0.6026611328125,-0.1392822265625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,three_cycle_count,cycle,block_01,10.0,-5.534507235815944e-05,6144,2048,8192,-0.0005871117065419096,-0.002208047372414789,1.0006172700351215,0.7235107421875,0.7235107421875,0.0
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,even_cycle_count,cycle,block_01,0.1,0.0012428101699287764,6144,2048,8192,-0.0004533591955369065,0.026618085844364765,1.0113797376180007,0.39697265625,0.40771484375,-0.0107421875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,odd_cycle_count,cycle,block_01,0.001,0.09670307257863564,6144,2048,8192,0.06206255421496021,0.2531526992292158,0.9615754638591518,0.2872314453125,0.5802001953125,-0.29296875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,longest_cycle,cycle,block_01,0.1,0.001909457322306518,6144,2048,8192,-0.000980973586033329,0.038060487529446026,1.0028804043430515,0.1419677734375,0.1644287109375,-0.0224609375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,shortest_cycle,cycle,block_01,0.01,0.0034827387914143637,6144,2048,8192,0.01031629703354342,0.10351353865295088,0.9988716803051805,0.1260986328125,0.6358642578125,-0.509765625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,nontrivial_cycle_count,cycle,block_01,0.1,0.0029139485965009593,6144,2048,8192,-0.0032834293831160988,0.015699151351125276,1.0164124914728137,0.431396484375,0.4312744140625,0.0001220703125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,lis_length,global_run,block_01,1e-05,0.31648571587285557,6144,2048,8192,0.3004610022751778,0.5484419814865991,0.8553531267777461,0.434326171875,0.39697265625,0.037353515625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,lds_length,global_run,block_01,0.001,0.2734666056621594,6144,2048,8192,0.3180900328661742,0.5642448424299645,0.8564260109093527,0.429443359375,0.396484375,0.032958984375
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,longest_increasing_run,global_run,block_01,0.001,0.13920324500005288,6144,2048,8192,0.12110983712063894,0.3490095336756698,1.0014143096294066,0.4615478515625,0.5040283203125,-0.04248046875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,longest_decreasing_run,global_run,block_01,0.001,0.07796018113953795,6144,2048,8192,0.20240986967373942,0.45490904386530284,0.984474942554414,0.4683837890625,0.5018310546875,-0.033447265625
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,global_descents,global_run,block_01,1e-05,0.1476889813928114,6144,2048,8192,0.2926551293001646,0.5524758606032996,1.0458087054965595,0.7655029296875,0.8125,-0.0469970703125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,components,global_run,block_01,1e-06,0.2363846950482491,6144,2048,8192,0.19423215854673115,0.4410950303065464,1.1147191040435804,0.7406005859375,0.804931640625,-0.0643310546875
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,max_displacement,global_run,block_01,0.0001,0.26250703587410973,6144,2048,8192,0.27131351058303954,0.5211608297937798,0.8715950160879751,0.2891845703125,0.2574462890625,0.03173828125
trained,category-algebra-a4-mlp-seed42,mlp,algebra_a4,42,inverse|compose|right_multiply_simple|bruhat_leq,displacement_one_count,global_run,block_01,0.001,0.10427762038514021,6144,2048,8192,0.10122995929646428,0.3185158057165453,0.9385040387742463,0.28125,0.3072509765625,-0.0260009765625
