comparison,task_a,task_b,seed_a,seed_b,same_seed,layer,linear_cka
no_direct_relation,recoils,left_to_right_maxima,101,17,False,block_03,0.11216942964639692
no_direct_relation,recoils,left_to_right_maxima,101,17,False,block_04,0.0469457042314054
no_direct_relation,recoils,left_to_right_maxima,101,17,False,final_norm,0.055902990485972345
no_direct_relation,recoils,left_to_right_maxima,101,42,False,embedding,0.5001830038784666
no_direct_relation,recoils,left_to_right_maxima,101,42,False,block_01,0.16340729144161922
no_direct_relation,recoils,left_to_right_maxima,101,42,False,block_02,0.1782240034502524
no_direct_relation,recoils,left_to_right_maxima,101,42,False,block_03,0.13158595558984557
no_direct_relation,recoils,left_to_right_maxima,101,42,False,block_04,0.04618880417814172
no_direct_relation,recoils,left_to_right_maxima,101,42,False,final_norm,0.0575121145430461
no_direct_relation,recoils,left_to_right_maxima,101,101,True,embedding,0.6774698481352869
no_direct_relation,recoils,left_to_right_maxima,101,101,True,block_01,0.0975543277486034
no_direct_relation,recoils,left_to_right_maxima,101,101,True,block_02,0.0837675424073099
no_direct_relation,recoils,left_to_right_maxima,101,101,True,block_03,0.07038639924441609
no_direct_relation,recoils,left_to_right_maxima,101,101,True,block_04,0.039220480347096166
no_direct_relation,recoils,left_to_right_maxima,101,101,True,final_norm,0.04378971996401959
no_direct_relation,recoils,left_to_right_minima,17,17,True,embedding,0.5585588648204456
no_direct_relation,recoils,left_to_right_minima,17,17,True,block_01,0.094208766251045
no_direct_relation,recoils,left_to_right_minima,17,17,True,block_02,0.12109317254030995
no_direct_relation,recoils,left_to_right_minima,17,17,True,block_03,0.08902202413720212
no_direct_relation,recoils,left_to_right_minima,17,17,True,block_04,0.056570751711750786
no_direct_relation,recoils,left_to_right_minima,17,17,True,final_norm,0.07007348250701224
no_direct_relation,recoils,left_to_right_minima,17,42,False,embedding,0.5798179450055347
no_direct_relation,recoils,left_to_right_minima,17,42,False,block_01,0.0662996913123948
no_direct_relation,recoils,left_to_right_minima,17,42,False,block_02,0.08931452191038514
no_direct_relation,recoils,left_to_right_minima,17,42,False,block_03,0.06332736781413796
no_direct_relation,recoils,left_to_right_minima,17,42,False,block_04,0.03340534345228841
no_direct_relation,recoils,left_to_right_minima,17,42,False,final_norm,0.039873599192714625
no_direct_relation,recoils,left_to_right_minima,17,101,False,embedding,0.5215814043157654
no_direct_relation,recoils,left_to_right_minima,17,101,False,block_01,0.043378003966251195
no_direct_relation,recoils,left_to_right_minima,17,101,False,block_02,0.09166687587344402
no_direct_relation,recoils,left_to_right_minima,17,101,False,block_03,0.07710179042317411
no_direct_relation,recoils,left_to_right_minima,17,101,False,block_04,0.05433876080030385
no_direct_relation,recoils,left_to_right_minima,17,101,False,final_norm,0.05851979721344786
no_direct_relation,recoils,left_to_right_minima,42,17,False,embedding,0.6218113537690299
no_direct_relation,recoils,left_to_right_minima,42,17,False,block_01,0.19698325195175195
no_direct_relation,recoils,left_to_right_minima,42,17,False,block_02,0.21998388320840806
no_direct_relation,recoils,left_to_right_minima,42,17,False,block_03,0.21567091502176752
no_direct_relation,recoils,left_to_right_minima,42,17,False,block_04,0.09970122491714509
no_direct_relation,recoils,left_to_right_minima,42,17,False,final_norm,0.08720454252481032
no_direct_relation,recoils,left_to_right_minima,42,42,True,embedding,0.6127821888150656
no_direct_relation,recoils,left_to_right_minima,42,42,True,block_01,0.16930800415900046
no_direct_relation,recoils,left_to_right_minima,42,42,True,block_02,0.1632283278412763
no_direct_relation,recoils,left_to_right_minima,42,42,True,block_03,0.15793838875270141
no_direct_relation,recoils,left_to_right_minima,42,42,True,block_04,0.04926256243862493
no_direct_relation,recoils,left_to_right_minima,42,42,True,final_norm,0.05270637123101367
no_direct_relation,recoils,left_to_right_minima,42,101,False,embedding,0.5865086284578542
no_direct_relation,recoils,left_to_right_minima,42,101,False,block_01,0.05399383851431926
no_direct_relation,recoils,left_to_right_minima,42,101,False,block_02,0.14800854929670923
no_direct_relation,recoils,left_to_right_minima,42,101,False,block_03,0.19600607842760856
no_direct_relation,recoils,left_to_right_minima,42,101,False,block_04,0.07197601530829234
no_direct_relation,recoils,left_to_right_minima,42,101,False,final_norm,0.07024142156232671
no_direct_relation,recoils,left_to_right_minima,101,17,False,embedding,0.6194668599479517
no_direct_relation,recoils,left_to_right_minima,101,17,False,block_01,0.17415181454574183
no_direct_relation,recoils,left_to_right_minima,101,17,False,block_02,0.14021213980973174
no_direct_relation,recoils,left_to_right_minima,101,17,False,block_03,0.15306339508226433
no_direct_relation,recoils,left_to_right_minima,101,17,False,block_04,0.0618791690134395
no_direct_relation,recoils,left_to_right_minima,101,17,False,final_norm,0.0774469756751406
no_direct_relation,recoils,left_to_right_minima,101,42,False,embedding,0.6386413514423118
no_direct_relation,recoils,left_to_right_minima,101,42,False,block_01,0.10327588169044763
no_direct_relation,recoils,left_to_right_minima,101,42,False,block_02,0.09432783156131223
no_direct_relation,recoils,left_to_right_minima,101,42,False,block_03,0.10354234618487641
no_direct_relation,recoils,left_to_right_minima,101,42,False,block_04,0.040179797363392215
no_direct_relation,recoils,left_to_right_minima,101,42,False,final_norm,0.04535442363487067
no_direct_relation,recoils,left_to_right_minima,101,101,True,embedding,0.5892113490499405
no_direct_relation,recoils,left_to_right_minima,101,101,True,block_01,0.08581711406464028
no_direct_relation,recoils,left_to_right_minima,101,101,True,block_02,0.11708213178779561
no_direct_relation,recoils,left_to_right_minima,101,101,True,block_03,0.13669304086750206
no_direct_relation,recoils,left_to_right_minima,101,101,True,block_04,0.061443082302676096
no_direct_relation,recoils,left_to_right_minima,101,101,True,final_norm,0.0679671425860715
no_direct_relation,recoils,global_descents,17,17,True,embedding,0.6063427369939923
no_direct_relation,recoils,global_descents,17,17,True,block_01,0.11288461436981641
no_direct_relation,recoils,global_descents,17,17,True,block_02,0.10489209815418558
no_direct_relation,recoils,global_descents,17,17,True,block_03,0.10189447639819127
no_direct_relation,recoils,global_descents,17,17,True,block_04,0.07623135189490558
no_direct_relation,recoils,global_descents,17,17,True,final_norm,0.0769035009918769
no_direct_relation,recoils,global_descents,17,42,False,embedding,0.5542932035122503
no_direct_relation,recoils,global_descents,17,42,False,block_01,0.05453735385870301
no_direct_relation,recoils,global_descents,17,42,False,block_02,0.0816784870018744
no_direct_relation,recoils,global_descents,17,42,False,block_03,0.08938381718472632
no_direct_relation,recoils,global_descents,17,42,False,block_04,0.04823414742547149
no_direct_relation,recoils,global_descents,17,42,False,final_norm,0.03778245196169777
no_direct_relation,recoils,global_descents,17,101,False,embedding,0.5516735682094699
no_direct_relation,recoils,global_descents,17,101,False,block_01,0.05582513812474607
no_direct_relation,recoils,global_descents,17,101,False,block_02,0.06915246207907157
no_direct_relation,recoils,global_descents,17,101,False,block_03,0.07709829525973488
no_direct_relation,recoils,global_descents,17,101,False,block_04,0.03730506693580168
no_direct_relation,recoils,global_descents,17,101,False,final_norm,0.04278916827356227
no_direct_relation,recoils,global_descents,42,17,False,embedding,0.6437030466186114
no_direct_relation,recoils,global_descents,42,17,False,block_01,0.15327819408095253
no_direct_relation,recoils,global_descents,42,17,False,block_02,0.16167652925199166
no_direct_relation,recoils,global_descents,42,17,False,block_03,0.10276682670856312
no_direct_relation,recoils,global_descents,42,17,False,block_04,0.0557930331458731
no_direct_relation,recoils,global_descents,42,17,False,final_norm,0.055293873201820117
no_direct_relation,recoils,global_descents,42,42,True,embedding,0.5972489490594238
no_direct_relation,recoils,global_descents,42,42,True,block_01,0.10980663695479921
no_direct_relation,recoils,global_descents,42,42,True,block_02,0.13949807510678403
no_direct_relation,recoils,global_descents,42,42,True,block_03,0.14566261163278107
no_direct_relation,recoils,global_descents,42,42,True,block_04,0.0405450806628553
no_direct_relation,recoils,global_descents,42,42,True,final_norm,0.03179794309133259
no_direct_relation,recoils,global_descents,42,101,False,embedding,0.5769694187760849
no_direct_relation,recoils,global_descents,42,101,False,block_01,0.06660387438929383
no_direct_relation,recoils,global_descents,42,101,False,block_02,0.08308859982184577
no_direct_relation,recoils,global_descents,42,101,False,block_03,0.09949141227137154
no_direct_relation,recoils,global_descents,42,101,False,block_04,0.03047637807769048
no_direct_relation,recoils,global_descents,42,101,False,final_norm,0.03267794594838746
no_direct_relation,recoils,global_descents,101,17,False,embedding,0.6305651832506425
no_direct_relation,recoils,global_descents,101,17,False,block_01,0.12654881569036486
no_direct_relation,recoils,global_descents,101,17,False,block_02,0.1227201127064098
no_direct_relation,recoils,global_descents,101,17,False,block_03,0.0828501560149606
no_direct_relation,recoils,global_descents,101,17,False,block_04,0.06717788279690207
no_direct_relation,recoils,global_descents,101,17,False,final_norm,0.06639420612803439
no_direct_relation,recoils,global_descents,101,42,False,embedding,0.573396653076615
no_direct_relation,recoils,global_descents,101,42,False,block_01,0.10019204339924168
no_direct_relation,recoils,global_descents,101,42,False,block_02,0.1149782730501001
no_direct_relation,recoils,global_descents,101,42,False,block_03,0.10744364582988693
no_direct_relation,recoils,global_descents,101,42,False,block_04,0.04980464549292021
no_direct_relation,recoils,global_descents,101,42,False,final_norm,0.03966379261585857
no_direct_relation,recoils,global_descents,101,101,True,embedding,0.5751113411258019
no_direct_relation,recoils,global_descents,101,101,True,block_01,0.046923950502668475
no_direct_relation,recoils,global_descents,101,101,True,block_02,0.05607838727141573
no_direct_relation,recoils,global_descents,101,101,True,block_03,0.06604348435985768
no_direct_relation,recoils,global_descents,101,101,True,block_04,0.03275066380774291
no_direct_relation,recoils,global_descents,101,101,True,final_norm,0.033655069679176926
no_direct_relation,recoils,components,17,17,True,embedding,0.6857308668364815
no_direct_relation,recoils,components,17,17,True,block_01,0.2394198961364876
no_direct_relation,recoils,components,17,17,True,block_02,0.06148924850584055
no_direct_relation,recoils,components,17,17,True,block_03,0.043973545021962095
no_direct_relation,recoils,components,17,17,True,block_04,0.03754634256982705
no_direct_relation,recoils,components,17,17,True,final_norm,0.03403404571231398
no_direct_relation,recoils,components,17,42,False,embedding,0.6628625050327107
no_direct_relation,recoils,components,17,42,False,block_01,0.17358411745413332
no_direct_relation,recoils,components,17,42,False,block_02,0.06161254294768053
no_direct_relation,recoils,components,17,42,False,block_03,0.060814847047861255
no_direct_relation,recoils,components,17,42,False,block_04,0.04002162741184986
no_direct_relation,recoils,components,17,42,False,final_norm,0.03180273350496349
no_direct_relation,recoils,components,17,101,False,embedding,0.6585234093876582
no_direct_relation,recoils,components,17,101,False,block_01,0.4735961333785287
no_direct_relation,recoils,components,17,101,False,block_02,0.09272451496900491
no_direct_relation,recoils,components,17,101,False,block_03,0.06073475417069871
no_direct_relation,recoils,components,17,101,False,block_04,0.05124000028928695
no_direct_relation,recoils,components,17,101,False,final_norm,0.038138981471251
no_direct_relation,recoils,components,42,17,False,embedding,0.7194753582639399
no_direct_relation,recoils,components,42,17,False,block_01,0.2263571930439942
no_direct_relation,recoils,components,42,17,False,block_02,0.12199080930437464
no_direct_relation,recoils,components,42,17,False,block_03,0.11873113344632857
no_direct_relation,recoils,components,42,17,False,block_04,0.0496361031777428
no_direct_relation,recoils,components,42,17,False,final_norm,0.04308721134647464
no_direct_relation,recoils,components,42,42,True,embedding,0.6984161025777036
no_direct_relation,recoils,components,42,42,True,block_01,0.4449671059658369
no_direct_relation,recoils,components,42,42,True,block_02,0.12739944960246716
no_direct_relation,recoils,components,42,42,True,block_03,0.1506711923452803
no_direct_relation,recoils,components,42,42,True,block_04,0.044404438312026
no_direct_relation,recoils,components,42,42,True,final_norm,0.038757984918339795
no_direct_relation,recoils,components,42,101,False,embedding,0.7058913312642556
no_direct_relation,recoils,components,42,101,False,block_01,0.16133876756248305
no_direct_relation,recoils,components,42,101,False,block_02,0.13204233909405497
no_direct_relation,recoils,components,42,101,False,block_03,0.1207069926192742
no_direct_relation,recoils,components,42,101,False,block_04,0.050301445421996833
no_direct_relation,recoils,components,42,101,False,final_norm,0.040981687752474225
no_direct_relation,recoils,components,101,17,False,embedding,0.7252821762379031
no_direct_relation,recoils,components,101,17,False,block_01,0.20019164606169196
no_direct_relation,recoils,components,101,17,False,block_02,0.0751612013609564
no_direct_relation,recoils,components,101,17,False,block_03,0.08174601081668728
no_direct_relation,recoils,components,101,17,False,block_04,0.04825486175892624
no_direct_relation,recoils,components,101,17,False,final_norm,0.047002584645046135
no_direct_relation,recoils,components,101,42,False,embedding,0.7144913824762039
